,Problem.,Description,Etiqueta,Fecha,Month,Year,Locacion,CON_TRAMPA,BTN_VIVO,BTN_PERF,BTN_SECO,NUM_INFLOR,NUM_FLOR,NUM_RFV,NUM_FV,NUM_RFM,NUM_FM,NUM_RAC_SECO,COD_VIEJO,Notas,X,month_year,cat DELETE,count DELETE
16340,,,23,7-Dec-17,DEC,2017,SH830 30ME.W,NO,1,0,1,0,0,1,c,0,0,1,0,,,17-Dec,2343076DEC2017SH830 30ME.WNO101001c001043816,1
16341,,,24,7-Dec-17,DEC,2017,SH830 45ME.W,NO,0,1,1,0,0,0,0,0,0,0,0,,,17-Dec,2443076DEC2017SH830 45ME.WNO0110000000043816,1
16342,,,25,7-Dec-17,DEC,2017,SH820 45ME.W,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Dec,2543076DEC2017SH820 45ME.WNO0000000001043816,1
16343,,,26,7-Dec-17,DEC,2017,SH830 230ME.W,NO,0,0,1,0,0,1,e,0,0,0,0,,,17-Dec,2643076DEC2017SH830 230ME.WNO001001e000043816,1
16344,,,28,7-Dec-17,DEC,2017,SH820 210ME.W,NO,1,0,3,0,0,0,0,0,0,0,0,,,17-Dec,2843076DEC2017SH820 210ME.WNO1030000000043816,1
16345,,,31,7-Dec-17,DEC,2017,SH800 190ME.W,NO,1,0,3,0,0,0,0,1,c,1,0,,,17-Dec,3143076DEC2017SH800 190ME.WNO10300001c1043816,1
16346,,,32,7-Dec-17,DEC,2017,SH800 160ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,3243076DEC2017SH800 160ME.WNO0000000000043816,1
16347,,,33,7-Dec-17,DEC,2017,SH800 140ME.W,NO,1,1,0,0,0,1,e,0,0,1,0,,,17-Dec,3343076DEC2017SH800 140ME.WNO110001e001043816,1
16348,,,34,7-Dec-17,DEC,2017,SH800 140ME.W,NO,0,1,0,0,0,0,0,0,0,0,0,,,17-Dec,3443076DEC2017SH800 140ME.WNO0100000000043816,1
16349,,,35,7-Dec-17,DEC,2017,SH800 130ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,3543076DEC2017SH800 130ME.WNO0000000000043816,1
16350,,,36,7-Dec-17,DEC,2017,SH800 40ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,3643076DEC2017SH800 40ME.WNO0000000000043816,1
16351,,,37,7-Dec-17,DEC,2017,SH800 35ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,3743076DEC2017SH800 35ME.WNO0000000000043816,1
16352,,,38,7-Dec-17,DEC,2017,SH790 10ME.E,NO,0,0,1,0,0,0,0,0,0,0,715,,,17-Dec,3843076DEC2017SH790 10ME.ENO001000000071543816,1
16353,,,39,7-Dec-17,DEC,2017,SH790 12ME.E,NO,1,0,1,0,0,0,0,0,0,0,716,,,17-Dec,3943076DEC2017SH790 12ME.ENO101000000071643816,1
16354,,,40,7-Dec-17,DEC,2017,SH1900 40ME.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,4043076DEC2017SH1900 40ME.ENO1000000000043816,1
16355,,,41,7-Dec-17,DEC,2017,SH1900 40ME.E,NO,0,0,1,0,0,0,0,0,0,2,0,Un boton a estado tapado con una hoja seca,,17-Dec,4143076DEC2017SH1900 40ME.ENO00100000020Un boton a estado tapado con una hoja seca43816,1
16356,,,42,7-Dec-17,DEC,2017,SH770 25ME.E,NO,0,0,1,0,0,0,0,0,0,0,713,,,17-Dec,4243076DEC2017SH770 25ME.ENO001000000071343816,1
16357,,,43,7-Dec-17,DEC,2017,SH700 30ME.E,NO,0,2,3,0,0,0,0,0,0,0,0,,,17-Dec,4343076DEC2017SH700 30ME.ENO0230000000043816,1
16358,,,45,7-Dec-17,DEC,2017,SH730 130ME.W,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Dec,4543076DEC2017SH730 130ME.WNO0020000000043816,1
16359,,,46,7-Dec-17,DEC,2017,SH730 125ME.W,NO,0,0,0,0,0,1,e,1,c,1,0,,,17-Dec,4643076DEC2017SH730 125ME.WNO000001e1c1043816,1
16360,,,47,7-Dec-17,DEC,2017,SH730 112ME.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,4743076DEC2017SH730 112ME.WNO0000000000043816,1
16361,,,49,7-Dec-17,DEC,2017,SH720 110ME.W,NO,1,1,0,0,0,0,0,0,0,0,0,,,17-Dec,4943076DEC2017SH720 110ME.WNO1100000000043816,1
16362,,,51,7-Dec-17,DEC,2017,SH730 68ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,5143076DEC2017SH730 68ME.WNO0010000000043816,1
16363,,,52,7-Dec-17,DEC,2017,SH740 68ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,5243076DEC2017SH740 68ME.WNO0010000000043816,1
16364,,,53,7-Dec-17,DEC,2017,SH740 48ME.W,NO,0,0,0,0,0,1,e,1,d,0,0,,,17-Dec,5343076DEC2017SH740 48ME.WNO000001e1d0043816,1
16365,,,54,7-Dec-17,DEC,2017,SH730 50ME.W,NO,0,0,0,0,0,1,e,1,d,0,0,,,17-Dec,5443076DEC2017SH730 50ME.WNO000001e1d0043816,1
16366,,,55,7-Dec-17,DEC,2017,SH730 45ME.W,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Dec,5543076DEC2017SH730 45ME.WNO0000000001043816,1
16367,,,56,7-Dec-17,DEC,2017,SH730 45ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,5643076DEC2017SH730 45ME.WNO1000000000043816,1
16368,,,57,7-Dec-17,DEC,2017,SH740 35ME.W,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,5743076DEC2017SH740 35ME.WNO0010000000043816,1
16369,,,58,7-Dec-17,DEC,2017,SH740 30ME.W,NO,0,0,1,0,0,1,d,0,0,0,0,,,17-Dec,5843076DEC2017SH740 30ME.WNO001001d000043816,1
16370,,,60,7-Dec-17,DEC,2017,SH720 5ME.E,NO,0,0,0,0,0,0,0,0,0,1,711,,,17-Dec,6043076DEC2017SH720 5ME.ENO000000000171143816,1
16371,,,61,7-Dec-17,DEC,2017,SH720 10M.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,6143076DEC2017SH720 10M.ENO1000000000043816,1
16372,,,69,7-Dec-17,DEC,2017,SH720 70M.W,NO,1,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus y lianas,,17-Dec,6943076DEC2017SH720 70M.WNO10000000000Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus y lianas43816,1
16373,,,71,7-Dec-17,DEC,2017,SH720 70M.W,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Dec,7143076DEC2017SH720 70M.WNO1000000001043816,1
16374,,,72,7-Dec-17,DEC,2017,SH700 100M.W,NO,1,0,0,0,0,1,e,0,0,0,0,,,17-Dec,7243076DEC2017SH700 100M.WNO100001e000043816,1
16375,,,81,7-Dec-17,DEC,2017,SH660 20M.W,NO,0,2,1,0,0,0,0,0,0,0,0,,,17-Dec,8143076DEC2017SH660 20M.WNO0210000000043816,1
16376,,,82,7-Dec-17,DEC,2017,SH650 30M.W,NO,0,0,0,0,0,0,0,1,b,0,0,,,17-Dec,8243076DEC2017SH650 30M.WNO00000001b0043816,1
16377,,,83,7-Dec-17,DEC,2017,SH640 100M.W,NO,2,0,0,0,0,1,e,0,0,0,0,,,17-Dec,8343076DEC2017SH640 100M.WNO200001e000043816,1
16378,,,84,7-Dec-17,DEC,2017,SH630 100M.W,NO,0,0,3,0,0,0,0,1,d,0,0,,,17-Dec,8443076DEC2017SH630 100M.WNO00300001d0043816,1
16379,,,86,7-Dec-17,DEC,2017,SH630 150M.W,NO,1,1,1,0,0,0,0,0,0,0,0,,,17-Dec,8643076DEC2017SH630 150M.WNO1110000000043816,1
16380,,,87,7-Dec-17,DEC,2017,SH620 160M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,8743076DEC2017SH620 160M.WNO0000000000043816,1
16381,,,95,7-Dec-17,DEC,2017,SH440 210M.W,SI,1,2,1,0,0,0,0,0,0,0,0,,,17-Dec,9543076DEC2017SH440 210M.WSI1210000000043816,1
16382,,,96,7-Dec-17,DEC,2017,SH500 210M.W,SI,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,9643076DEC2017SH500 210M.WSI1000000000043816,1
16383,,,97,7-Dec-17,DEC,2017,SH610 220M.W,SI,0,0,0,0,0,1,e,0,0,2,0,,,17-Dec,9743076DEC2017SH610 220M.WSI000001e002043816,1
16384,,,100,7-Dec-17,DEC,2017,Sh 740 140E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,10043076DEC2017Sh 740 140ENO0010000000043816,1
16385,,,127,7-Dec-17,DEC,2017,ST80 25MW,SI,1,0,1,0,0,1,e,2,d,1,0,,,17-Dec,12743076DEC2017ST80 25MWSI101001e2d1043816,1
16386,,,261,7-Dec-17,DEC,2017,ST300 W60m,SI,2,1,1,0,0,0,0,0,0,0,0,,,17-Dec,26143076DEC2017ST300 W60mSI2110000000043816,1
16387,,,262,7-Dec-17,DEC,2017,ST300 75M O,SI,1,0,0,0,0,2,e,0,0,0,0,La infloresencia aun tiene la capsula,,17-Dec,26243076DEC2017ST300 75M OSI100002e0000La infloresencia aun tiene la capsula43816,1
16388,,,265,7-Dec-17,DEC,2017,ST300 20mW,SI,0,0,0,0,0,1,e,0,0,1,0,,,17-Dec,26543076DEC2017ST300 20mWSI000001e001043816,1
16397,,,1,8-Dec-17,DEC,2017,SH900 5ME.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,143077DEC2017SH900 5ME.ENO1000000000043816,1
16398,,,2,8-Dec-17,DEC,2017,SH900 22ME.E,NO,0,1,1,0,0,0,0,0,0,0,0,,,17-Dec,243077DEC2017SH900 22ME.ENO0110000000043816,1
16399,,,3,8-Dec-17,DEC,2017,SH900 25ME.E,NO,0,0,3,0,0,0,0,0,0,0,729,,,17-Dec,343077DEC2017SH900 25ME.ENO003000000072943816,1
16400,,,4,8-Dec-17,DEC,2017,SH850 40ME.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,443077DEC2017SH850 40ME.ENO1000000000043816,1
16401,,,5,8-Dec-17,DEC,2017,SH850 12ME.E,NO,0,0,0,0,0,0,0,0,0,0,723,,,17-Dec,543077DEC2017SH850 12ME.ENO000000000072343816,1
16402,,,6,8-Dec-17,DEC,2017,SH850 15ME.E,NO,0,0,0,0,0,2,f,0,0,2,724,,,17-Dec,643077DEC2017SH850 15ME.ENO000002f00272443816,1
16403,,,12,8-Dec-17,DEC,2017,SH900 100ME.W,NO,0,0,1,0,0,0,0,0,0,0,738,,,17-Dec,1243077DEC2017SH900 100ME.WNO001000000073843816,1
16404,,,13,8-Dec-17,DEC,2017,SH900 104ME.W,NO,1,0,0,0,0,0,0,0,0,0,730,,,17-Dec,1343077DEC2017SH900 104ME.WNO100000000073043816,1
16405,,,14,8-Dec-17,DEC,2017,SH1000,NO,1,0,1,0,0,0,0,0,0,0,743,,,17-Dec,1443077DEC2017SH1000NO101000000074343816,1
16406,,,15,8-Dec-17,DEC,2017,SH1000,NO,0,2,0,0,0,0,0,0,0,0,744,,,17-Dec,1543077DEC2017SH1000NO020000000074443816,1
16407,,,17,8-Dec-17,DEC,2017,SH850 150ME.W,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,1743077DEC2017SH850 150ME.WSI0000000000043816,1
16408,,,65,8-Dec-17,DEC,2017,SH720 250M.E,NO,1,0,1,0,0,1,e,0,0,0,0,,,17-Dec,6543077DEC2017SH720 250M.ENO101001e000043816,1
16409,,,66,8-Dec-17,DEC,2017,SH710 250M.E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,6643077DEC2017SH710 250M.ENO1000000000043816,1
16410,,,67,8-Dec-17,DEC,2017,SH680 160M.E,NO,0,0,1,0,0,1,e,0,0,1,0,,,17-Dec,6743077DEC2017SH680 160M.ENO001001e001043816,1
16411,,,68,8-Dec-17,DEC,2017,SH680 100M.E,NO,0,1,0,0,0,0,0,0,0,0,0,,,17-Dec,6843077DEC2017SH680 100M.ENO0100000000043816,1
16412,,,73,8-Dec-17,DEC,2017,SH650 30ME.W,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,7343077DEC2017SH650 30ME.WNO1000000000043816,1
16413,,,74,8-Dec-17,DEC,2017,SH700 30M.W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,7443077DEC2017SH700 30M.WNO0000000000043816,1
16414,,,75,8-Dec-17,DEC,2017,SH700 10M.W,NO,0,1,0,0,0,0,0,0,0,0,0,Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus ,,17-Dec,7543077DEC2017SH700 10M.WNO01000000000Este árbol es dificil obcerbar lo que tiene por que esta cubierto de fucus 43816,1
16415,,,77,8-Dec-17,DEC,2017,SH640 10M.E,SI,1,1,2,0,0,0,0,0,0,0,695,,,17-Dec,7743077DEC2017SH640 10M.ESI112000000069543816,1
16416,,,78,8-Dec-17,DEC,2017,SH650 40M.E,NO,0,0,3,0,0,0,0,0,0,0,696,,,17-Dec,7843077DEC2017SH650 40M.ENO003000000069643816,1
16417,,,79,8-Dec-17,DEC,2017,SH630 40M.E,NO,1,1,0,0,0,0,0,0,0,0,692,,,17-Dec,7943077DEC2017SH630 40M.ENO110000000069243816,1
16418,,,80,8-Dec-17,DEC,2017,SH 630,NO,3,0,2,0,0,0,0,0,0,0,0,,,17-Dec,8043077DEC2017SH 630NO3020000000043816,1
16419,,,89,8-Dec-17,DEC,2017,SH620 8M.W,NO,2,0,1,0,0,0,0,1,d,0,689,,,17-Dec,8943077DEC2017SH620 8M.WNO20100001d068943816,1
16420,,,90,8-Dec-17,DEC,2017,SH580 20mE,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Dec,9043077DEC2017SH580 20mENO1000000001043816,1
16421,,,92,8-Dec-17,DEC,2017,SH350 5M.E,NO,1,0,0,0,0,1,e,0,0,0,667,,,17-Dec,9243077DEC2017SH350 5M.ENO100001e00066743816,1
16422,,,93,8-Dec-17,DEC,2017,SH400 10M.W,NO,2,0,0,0,0,0,0,0,0,0,0,,,17-Dec,9343077DEC2017SH400 10M.WNO2000000000043816,1
16423,,,107,8-Dec-17,DEC,2017,SH 900 220W,SI,0,0,0,0,0,0,0,0,0,2,0,,,17-Dec,10743077DEC2017SH 900 220WSI0000000002043816,1
16424,,,116,8-Dec-17,DEC,2017,Sh 800 175E,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,11643077DEC2017Sh 800 175ESI0000000000043816,1
16425,,,117,8-Dec-17,DEC,2017,Sh 800 200E,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Dec,11743077DEC2017Sh 800 200ENO1000000001043816,1
16426,,,118,8-Dec-17,DEC,2017,SP1550 W53m,NO,0,0,0,0,0,0,0,0,0,1,0,,,17-Dec,11843077DEC2017SP1550 W53mNO0000000001043816,1
16427,,,129,8-Dec-17,DEC,2017,SH900 50 W,SI,0,0,0,0,0,2,f,1,e,2,0,,,17-Dec,12943077DEC2017SH900 50 WSI000002f1e2043816,1
16428,,,131,8-Dec-17,DEC,2017,SH 1000 10ME,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,13143077DEC2017SH 1000 10MENO1000000000043816,1
16429,,,132,8-Dec-17,DEC,2017,SH 900 80 E,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,13243077DEC2017SH 900 80 ENO1000000000043816,1
16430,,,133,8-Dec-17,DEC,2017,SH 900 85 E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,13343077DEC2017SH 900 85 ENO0010000000043816,1
16431,,,134,8-Dec-17,DEC,2017,SH 900 50 E,NO,2,0,0,0,0,0,0,0,0,2,0,,,17-Dec,13443077DEC2017SH 900 50 ENO2000000002043816,1
16432,,,135,8-Dec-17,DEC,2017,SH 900 40 E,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,13543077DEC2017SH 900 40 ENO0010000000043816,1
16433,,,137,8-Dec-17,DEC,2017,SH 900 55 E,NO,2,0,2,0,0,0,0,1,d,0,0,,,17-Dec,13743077DEC2017SH 900 55 ENO20200001d0043816,1
16434,,,138,8-Dec-17,DEC,2017,SH 900 50 E,NO,1,0,0,0,0,1,e,0,0,1,0,,,17-Dec,13843077DEC2017SH 900 50 ENO100001e001043816,1
16435,,,139,8-Dec-17,DEC,2017,SH 900 45 E,NO,2,0,3,0,0,0,0,0,0,0,0,,,17-Dec,13943077DEC2017SH 900 45 ENO2030000000043816,1
16436,,,140,8-Dec-17,DEC,2017,SH 900 30 E,NO,0,2,3,0,0,0,0,0,0,0,0,,,17-Dec,14043077DEC2017SH 900 30 ENO0230000000043816,1
16437,,,141,8-Dec-17,DEC,2017,SH 900 25 E,NO,1,0,0,0,0,1,e,1,c,0,0,La infrutesencia aun mantiene la capsula,,17-Dec,14143077DEC2017SH 900 25 ENO100001e1c00La infrutesencia aun mantiene la capsula43816,1
16438,,,142,8-Dec-17,DEC,2017,SH 900 27 E,NO,0,0,0,0,0,0,0,0,0,0,0,El chapil 142 aun esta vivo,,17-Dec,14243077DEC2017SH 900 27 ENO00000000000El chapil 142 aun esta vivo43816,1
16439,,,143,8-Dec-17,DEC,2017,SH 900 10 NE,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,14343077DEC2017SH 900 10 NENO1000000000043816,1
16440,,,144,8-Dec-17,DEC,2017,SH 900 15 NE,SI,1,1,0,0,0,0,0,0,0,0,732,,,17-Dec,14443077DEC2017SH 900 15 NESI110000000073243816,1
16441,,,145,8-Dec-17,DEC,2017,SH 900 55 W,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,14543077DEC2017SH 900 55 WNO0000000000043816,1
16442,,,146,8-Dec-17,DEC,2017,SH 900 50 W,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,14643077DEC2017SH 900 50 WNO1000000000043816,1
16443,,,147,8-Dec-17,DEC,2017,SH 900 50 W,NO,1,0,1,0,0,0,0,0,0,0,0,,,17-Dec,14743077DEC2017SH 900 50 WNO1010000000043816,1
16444,,,148,8-Dec-17,DEC,2017,SH 900 50 W,NO,1,0,1,0,0,0,0,0,0,0,0,,,17-Dec,14843077DEC2017SH 900 50 WNO1010000000043816,1
16445,,,203,8-Dec-17,DEC,2017,SP1350 O 50,NO,1,0,0,0,0,0,0,0,0,1,0,,,17-Dec,20343077DEC2017SP1350 O 50NO1000000001043816,1
16446,,,130,9-Dec-17,DEC,2017,SH 1105,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,13043078DEC2017SH 1105NO0010000000043816,1
16447,,,152,9-Dec-17,DEC,2017,SH1000 N 40m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,15243078DEC2017SH1000 N 40mNO0000000000043816,1
16448,,,153,9-Dec-17,DEC,2017,SP650 E 25m,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,15343078DEC2017SP650 E 25mNO1000000000043816,1
16449,,,154,9-Dec-17,DEC,2017,SH1050 N 50m,NO,1,1,6,0,0,0,0,0,0,0,0,,,17-Dec,15443078DEC2017SH1050 N 50mNO1160000000043816,1
16450,,,155,9-Dec-17,DEC,2017,SH 1050 N 85,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,15543078DEC2017SH 1050 N 85NO0010000000043816,1
16451,,,158,9-Dec-17,DEC,2017,SP 800 E 70m,NO,1,1,1,0,0,0,0,0,0,0,0,,,17-Dec,15843078DEC2017SP 800 E 70mNO1110000000043816,1
16452,,,160,9-Dec-17,DEC,2017,SP 800 E 115m,NO,0,0,0,0,0,0,0,0,0,2,0,,,17-Dec,16043078DEC2017SP 800 E 115mNO0000000002043816,1
16453,,,167,9-Dec-17,DEC,2017,SP 850 E 10m,SI,0,1,3,0,0,0,0,0,0,0,0,,,17-Dec,16743078DEC2017SP 850 E 10mSI0130000000043816,1
16454,,,190,9-Dec-17,DEC,2017,SP1100AD,NO,1,0,0,0,0,0,0,0,0,0,0,,,17-Dec,19043078DEC2017SP1100ADNO1000000000043816,1
16455,,,197,9-Dec-17,DEC,2017,SP1300 O 38m,NO,0,0,0,0,0,1,e,0,0,0,0,,,17-Dec,19743078DEC2017SP1300 O 38mNO000001e000043816,1
16456,,,199,9-Dec-17,DEC,2017,SP1350 O 40m,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Dec,19943078DEC2017SP1350 O 40mNO0020000000043816,1
16457,,,200,9-Dec-17,DEC,2017,SP1350 S 35m,NO,0,0,2,0,0,0,0,0,0,1,0,,,17-Dec,20043078DEC2017SP1350 S 35mNO0020000001043816,1
16458,,,204,9-Dec-17,DEC,2017,SP1360 ,NO,0,0,2,0,0,0,0,0,0,0,0,,,17-Dec,20443078DEC2017SP1360 NO0020000000043816,1
16459,,,205,9-Dec-17,DEC,2017,SP1350,NO,0,1,1,0,0,0,0,0,0,1,0,,,17-Dec,20543078DEC2017SP1350NO0110000001043816,1
16460,,,206,9-Dec-17,DEC,2017,SP1340 ,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,20643078DEC2017SP1340 NO0000000000043816,1
16461,,,207,9-Dec-17,DEC,2017,SP1300,SI,0,1,4,0,0,0,0,0,0,0,472,,,17-Dec,20743078DEC2017SP1300SI014000000047243816,1
16462,,,208,9-Dec-17,DEC,2017,SP1150AD,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,20843078DEC2017SP1150ADNO0000000000043816,1
16463,,,249,9-Dec-17,DEC,2017,SP2020 50w,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,24943078DEC2017SP2020 50wNO0010000000043816,1
16464,,,250,9-Dec-17,DEC,2017,SP2020 50w,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,25043078DEC2017SP2020 50wSI0000000000043816,1
16465,,,251,9-Dec-17,DEC,2017,SP2000 50w,SI,0,0,2,0,0,1,e,0,0,1,0,,,17-Dec,25143078DEC2017SP2000 50wSI002001e001043816,1
16466,,,252,9-Dec-17,DEC,2017,SP2000 A15M DEL SENDERO,NO,1,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil ver por que tiene cubierto de epifitas,,17-Dec,25243078DEC2017SP2000 A15M DEL SENDERONO10000000000Este árbol es dificil ver por que tiene cubierto de epifitas43816,1
16467,,,253,9-Dec-17,DEC,2017,SP2000 A15M DEL SENDERO,NO,0,0,0,0,0,0,0,0,0,0,0,Este árbol es dificil ver por que tiene cubierto de epifitas,,17-Dec,25343078DEC2017SP2000 A15M DEL SENDERONO00000000000Este árbol es dificil ver por que tiene cubierto de epifitas43816,1
16468,,,254,9-Dec-17,DEC,2017,SP2000,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,25443078DEC2017SP2000SI0000000000043816,1
16469,,,256,9-Dec-17,DEC,2017,SP1980,SI,0,0,1,0,0,1,e,0,0,0,0,,,17-Dec,25643078DEC2017SP1980SI001001e000043816,1
16470,,,272,9-Dec-17,DEC,2017,SP2100 E20M,SI,1,1,0,0,0,0,0,0,0,0,0,,,17-Dec,27243078DEC2017SP2100 E20MSI1100000000043816,1
16471,,,399,9-Dec-17,DEC,2017,SP 900 20mN,NO,0,0,0,0,0,2,f,0,0,1,0,,,17-Dec,39943078DEC2017SP 900 20mNNO000002f001043816,1
16472,,,156,10-Dec-17,DEC,2017,SP 750 E 10m ,SI,1,0,0,0,0,1,e,0,0,0,405,,,17-Dec,15643079DEC2017SP 750 E 10m SI100001e00040543816,1
16473,,,157,10-Dec-17,DEC,2017,SP 750 E 5m,SI,0,0,3,0,0,0,0,0,0,0,402,,,17-Dec,15743079DEC2017SP 750 E 5mSI003000000040243816,1
16474,,,258,10-Dec-17,DEC,2017,SP 400 50ME,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,25843079DEC2017SP 400 50MENO0000000000043816,1
16475,,,269,10-Dec-17,DEC,2017,CARRETERO YECITA 100 30m E,SI,1,1,0,0,0,1,e,0,0,0,0,,,17-Dec,26943079DEC2017CARRETERO YECITA 100 30m ESI110001e000043816,1
16476,,,271,10-Dec-17,DEC,2017,CARRETERA DOGOLA,SI,1,0,0,0,0,1,e,0,0,1,0,,,17-Dec,27143079DEC2017CARRETERA DOGOLASI100001e001043816,1
16477,,,403,10-Dec-17,DEC,2017,SP 1050 175 m AL N,NO,1,1,2,0,0,0,0,0,0,0,0,,,17-Dec,40343079DEC2017SP 1050 175 m AL NNO1120000000043816,1
16478,,,404,10-Dec-17,DEC,2017,SP 1000 175 m AL N,NO,0,0,3,0,0,0,0,0,0,0,0,,,17-Dec,40443079DEC2017SP 1000 175 m AL NNO0030000000043816,1
16479,,,405,10-Dec-17,DEC,2017,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,40543079DEC2017SP 1100 150 m AL NNO0000000000043816,1
16480,,,406,10-Dec-17,DEC,2017,SP 1100 150 m AL N,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,40643079DEC2017SP 1100 150 m AL NNO0000000000043816,1
16481,,,413,10-Dec-17,DEC,2017,SP 1050 170 m AL N,NO,0,0,1,0,0,0,0,0,0,0,0,,,17-Dec,41343079DEC2017SP 1050 170 m AL NNO0010000000043816,1
16482,,,417,10-Dec-17,DEC,2017,SP 1000 150 AL N,NO,0,1,2,0,0,0,0,0,0,0,0,Nuevo boton. Pero esta perforado,,17-Dec,41743079DEC2017SP 1000 150 AL NNO01200000000Nuevo boton. Pero esta perforado43816,1
16483,,,418,10-Dec-17,DEC,2017,SX 1000 200m AL W/ SP 1350 300m AL N,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,41843079DEC2017SX 1000 200m AL W/ SP 1350 300m AL NSI0000000000043816,1
16484,,,423,10-Dec-17,DEC,2017,SP400 NW20m,SI,2,1,1,0,0,1,e,0,0,0,0,,,17-Dec,42343079DEC2017SP400 NW20mSI211001e000043816,1
16485,,,439,10-Dec-17,DEC,2017,SP1300 NE135m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,43943079DEC2017SP1300 NE135mNO0000000000043816,1
16486,,,441,10-Dec-17,DEC,2017,SP1300 N 150m,NO,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,44143079DEC2017SP1300 N 150mNO0000000000043816,1
16487,,,445,10-Dec-17,DEC,2017,SP1300 N 190m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,44543079DEC2017SP1300 N 190mSI0000000000043816,1
16488,,,446,10-Dec-17,DEC,2017,SP1300 N 190m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,44643079DEC2017SP1300 N 190mSI0000000000043816,1
16489,,,121,11-Dec-17,DEC,2017,SP350 W10m,SI,1,0,0,0,0,1,c,0,0,3,326,Este racimo esta botando los frutos inmaduros,,17-Dec,12143080DEC2017SP350 W10mSI100001c003326Este racimo esta botando los frutos inmaduros43816,1
16490,,,279,11-Dec-17,DEC,2017,CARRETERA DOGOLA250 NE5m,SI,0,0,0,0,0,0,0,0,0,0,0,,,17-Dec,27943080DEC2017CARRETERA DOGOLA250 NE5mSI0000000000043816,1
16491,,,280,11-Dec-17,DEC,2017,CARRETERA DOGOLA300 NW15m,NO,2,0,2,0,0,0,0,0,0,0,0,,,17-Dec,28043080DEC2017CARRETERA DOGOLA300 NW15mNO2020000000043816,1
16492,,,281,11-Dec-17,DEC,2017,SC70 E5m,NO,1,1,5,0,0,0,0,0,0,0,0,,,17-Dec,28143080DEC2017SC70 E5mNO1150000000043816,1
